TeamId,TeamName,SubmissionDate,Score
1211001,"Royal Avocado","2018-01-22 08:37:58",0.9838
1234166,Meyk,"2018-01-22 08:45:46",0.5000
1274390,Alvor,"2018-01-22 08:48:41",0.9772
1238260,Zh_qy,"2018-01-22 08:52:40",0.9669
1237881,tartakower,"2018-01-22 08:57:18",0.5304
1252027,wellness_play_game,"2018-01-22 09:05:45",0.9685
1245661,jollyakshay,"2018-01-22 09:06:10",0.6602
1285496,"Vijin K P","2018-01-22 09:07:47",0.9746
1260701,xgyopen,"2018-01-22 09:10:21",0.4880
1205899,kaho,"2018-01-22 09:12:26",0.9859
1204318,Datadoume,"2018-01-22 09:15:48",0.9817
1205847,"Daniel Sobrado","2018-01-22 09:16:57",0.9770
1234969,__jenny__,"2018-01-22 09:18:48",0.8244
1252027,wellness_play_game,"2018-01-22 09:21:59",0.9690
1210022,"Riad Souissi","2018-01-22 09:24:24",0.9827
1252027,wellness_play_game,"2018-01-22 09:25:09",0.9754
1203836,lusterck,"2018-01-22 09:30:25",0.9854
1246981,iGenius,"2018-01-22 09:37:16",0.9782
1277494,"Marta Lepicka","2018-01-22 09:39:03",0.9733
1219635,我的头很铁,"2018-01-22 09:41:14",0.9764
1268757,今晚打老虎,"2018-01-22 09:42:32",0.9787
1223301,akinyu,"2018-01-22 09:48:33",0.9808
1252027,wellness_play_game,"2018-01-22 09:51:34",0.9784
1223301,akinyu,"2018-01-22 09:52:10",0.9841
1252173,Add_Violence,"2018-01-22 09:56:05",0.9823
1286041,"Donghyun Tae","2018-01-22 09:56:35",0.9718
1286041,"Donghyun Tae","2018-01-22 09:57:16",0.9810
1286041,"Donghyun Tae","2018-01-22 09:57:55",0.9822
1234166,Meyk,"2018-01-22 09:59:06",0.9701
1212393,rjcampa,"2018-01-22 09:59:31",0.9673
1205083,"Ghosti Phate","2018-01-22 10:00:06",0.9854
1207695,lcsbny,"2018-01-22 10:05:22",0.9775
1205155,"Pavel Ostyakov","2018-01-22 10:06:17",0.9842
1205083,"Ghosti Phate","2018-01-22 10:09:30",0.9855
1208072,"DRISS AIT LABSIR","2018-01-22 10:09:31",0.9668
1277494,"Marta Lepicka","2018-01-22 10:09:40",0.9733
1212393,rjcampa,"2018-01-22 10:10:09",0.9712
1257832,abdaloth,"2018-01-22 10:11:03",0.9733
1208072,"DRISS AIT LABSIR","2018-01-22 10:11:43",0.9720
1210593,"oops 2","2018-01-22 10:14:12",0.9677
1216240,AbhijeetSingh,"2018-01-22 10:18:32",0.9633
1227411,"Ceshine Lee","2018-01-22 10:24:11",0.9745
1234166,Meyk,"2018-01-22 10:30:44",0.9728
1255114,"Michael Ford","2018-01-22 10:36:58",0.9803
1253952,"Toxic Hackers","2018-01-22 10:40:37",0.9694
1208762,alexandre,"2018-01-22 10:41:30",0.9853
1206835,"lucas weissert","2018-01-22 10:42:04",0.9725
1227411,"Ceshine Lee","2018-01-22 10:42:47",0.9772
1205754,Yam,"2018-01-22 10:45:32",0.9822
1208762,alexandre,"2018-01-22 10:47:41",0.9863
1219816,sourabh,"2018-01-22 10:51:31",0.9238
1206835,"lucas weissert","2018-01-22 10:58:26",0.9755
1251243,vamshi,"2018-01-22 11:02:29",0.5000
1267728,sanjujwb,"2018-01-22 11:02:30",0.7961
1219816,sourabh,"2018-01-22 11:12:23",0.9389
1206543,"Sina Nek Akhtar","2018-01-22 11:12:27",0.9335
1208186,DrewG,"2018-01-22 11:34:04",0.9845
1222112,StrainTek,"2018-01-22 11:37:29",0.9805
1212393,rjcampa,"2018-01-22 11:44:40",0.9715
1205227,Stanwar,"2018-01-22 11:47:33",0.9850
1246264,"BaseTIS Grup 1","2018-01-22 11:51:14",0.9684
1220714,amachno,"2018-01-22 12:05:25",0.9579
1248841,"Jan Langfellner","2018-01-22 12:12:11",0.9547
1205757,Mk196,"2018-01-22 12:13:59",0.9847
1285496,"Vijin K P","2018-01-22 12:17:09",0.9782
1212402,Aidare,"2018-01-22 12:18:57",0.9606
1212402,Aidare,"2018-01-22 12:20:48",0.9629
1253952,"Toxic Hackers","2018-01-22 12:24:38",0.9743
1234969,__jenny__,"2018-01-22 12:29:51",0.9015
1259236,DevanshJani,"2018-01-22 12:37:32",0.9773
1229683,"Godric Li","2018-01-22 12:37:33",0.9704
1246264,"BaseTIS Grup 1","2018-01-22 12:37:41",0.9705
1257832,abdaloth,"2018-01-22 12:38:52",0.9746
1204165,"Arthur ","2018-01-22 12:39:45",0.9749
1283677,"Alex Kallaur","2018-01-22 12:39:54",0.9828
1222112,StrainTek,"2018-01-22 12:41:32",0.9810
1204458,"Moritz Boos","2018-01-22 12:50:30",0.9820
1263168,"Tereshkin Oleg","2018-01-22 13:01:07",0.8631
1204165,"Arthur ","2018-01-22 13:02:23",0.9752
1204165,"Arthur ","2018-01-22 13:03:29",0.9758
1251355,"Maxime Janvier","2018-01-22 13:05:03",0.9771
1204165,"Arthur ","2018-01-22 13:07:06",0.9786
1227411,"Ceshine Lee","2018-01-22 13:10:10",0.9788
1220714,amachno,"2018-01-22 13:10:27",0.9634
1245670,caoxu_ml,"2018-01-22 13:12:39",0.9580
1213838,СергейСмирнов,"2018-01-22 13:12:50",0.9842
1206543,"Sina Nek Akhtar","2018-01-22 13:17:10",0.9429
1286309,sb52,"2018-01-22 13:22:00",0.9769
1258541,Akatsuki06,"2018-01-22 13:23:12",0.9723
1286551,KaBoom,"2018-01-22 13:27:46",0.8646
1216240,AbhijeetSingh,"2018-01-22 13:38:33",0.9770
1263168,"Tereshkin Oleg","2018-01-22 13:41:13",0.9739
1221557,"Alex Kong","2018-01-22 13:41:41",0.9761
1286309,sb52,"2018-01-22 13:48:10",0.9772
1260701,xgyopen,"2018-01-22 13:52:50",0.9748
1263284,xiwei,"2018-01-22 13:58:06",0.8654
1227411,"Ceshine Lee","2018-01-22 14:03:59",0.9818
1263284,xiwei,"2018-01-22 14:08:25",0.9748
1213868,knight,"2018-01-22 14:10:01",0.9702
1222142,Lue,"2018-01-22 14:12:31",0.5103
1264240,Blackbird,"2018-01-22 14:18:55",0.6521
1228633,"hyeodls lok","2018-01-22 14:27:18",0.9737
1254493,"Виталий Мирошниченко (ШАД Киев)","2018-01-22 14:30:32",0.7192
1286309,sb52,"2018-01-22 14:32:23",0.9784
1204550,"Kjetil Åmdal-Sævik","2018-01-22 14:35:22",0.9799
1286242,Param1,"2018-01-22 14:36:37",0.5166
1260701,xgyopen,"2018-01-22 14:38:33",0.9780
1205457,pestov74,"2018-01-22 14:40:54",0.9805
1256910,Mukelembe,"2018-01-22 14:44:41",0.9306
1205666,DeepAI,"2018-01-22 14:51:13",0.9853
1215230,pl4c3h0ld3r,"2018-01-22 14:59:59",0.6840
1270144,AndreaLui,"2018-01-22 15:00:31",0.9512
1215230,pl4c3h0ld3r,"2018-01-22 15:03:59",0.9593
1286891,"Rémi Verdier","2018-01-22 15:16:26",0.9661
1243716,"Eike Dehling","2018-01-22 15:16:45",0.9736
1207916,DharmendraChoudhary,"2018-01-22 15:21:19",0.9846
1249183,"Oskar Karnblad","2018-01-22 15:23:27",0.9678
1228238,"GL Team","2018-01-22 15:25:57",0.9845
1224440,luo0,"2018-01-22 15:29:03",0.9800
1263794,"Vaishak Salin","2018-01-22 15:30:41",0.5059
1256396,"M.Cemil Güney","2018-01-22 15:32:27",0.9688
1220104,DillonCarlos,"2018-01-22 15:36:10",0.9778
1215230,pl4c3h0ld3r,"2018-01-22 15:36:09",0.9617
1223245,vuong.nm,"2018-01-22 15:39:22",0.9809
1275579,"Mark Switajski","2018-01-22 15:39:31",0.9811
1228238,"GL Team","2018-01-22 15:39:53",0.9850
1210593,"oops 2","2018-01-22 15:46:01",0.9696
1250932,"Oliver Isaac Chan","2018-01-22 15:51:01",0.9371
1227416,TetyanaYatsenko,"2018-01-22 15:51:19",0.9851
1250932,"Oliver Isaac Chan","2018-01-22 15:55:05",0.9488
1224440,luo0,"2018-01-22 15:57:40",0.9820
1220104,DillonCarlos,"2018-01-22 15:58:42",0.9787
1203857,Algis,"2018-01-22 15:59:57",0.9783
1250932,"Oliver Isaac Chan","2018-01-22 16:00:05",0.9488
1206018,"Mr The Dave","2018-01-22 16:05:38",0.9684
1280346,ДмитроВласенко,"2018-01-22 16:07:34",0.9839
1254493,"Виталий Мирошниченко (ШАД Киев)","2018-01-22 16:07:55",0.9166
1280346,ДмитроВласенко,"2018-01-22 16:09:05",0.9847
1212717,Abhishek,"2018-01-22 16:09:44",0.9840
1212717,Abhishek,"2018-01-22 16:13:32",0.9859
1212717,Abhishek,"2018-01-22 16:16:42",0.9860
1261100,"Radoslav Petkov","2018-01-22 16:25:47",0.9648
1270954,Datadistik,"2018-01-22 16:28:33",0.7397
1270954,Datadistik,"2018-01-22 16:34:53",0.7921
1236969,"Isaac Anthony","2018-01-22 16:38:47",0.9393
1205666,DeepAI,"2018-01-22 16:40:30",0.9854
1272119,C2D,"2018-01-22 16:43:23",0.9808
1234250,"Akhil Jain","2018-01-22 16:44:11",0.9741
1218848,pvdhn,"2018-01-22 16:44:44",0.9838
1261100,"Radoslav Petkov","2018-01-22 16:45:28",0.9739
1218208,"Human Analog","2018-01-22 16:52:16",0.5079
1204342,AnilPandey,"2018-01-22 16:56:43",0.8630
1275771,GLodi,"2018-01-22 17:00:41",0.9780
1216888,denik,"2018-01-22 17:01:57",0.9804
1218208,"Human Analog","2018-01-22 17:07:26",0.9689
1248943,"Savva Kolbachev","2018-01-22 17:10:30",0.9847
1275771,GLodi,"2018-01-22 17:16:04",0.9780
1204105,tishur,"2018-01-22 17:16:13",0.9825
1281629,Thundo,"2018-01-22 17:43:55",0.7674
1207916,DharmendraChoudhary,"2018-01-22 17:57:10",0.9854
1287361,CSEMDS1611030,"2018-01-22 17:58:06",0.9798
1220776,davidmacleod,"2018-01-22 18:05:14",0.9737
1270954,Datadistik,"2018-01-22 18:05:52",0.9728
1287158,ja33man,"2018-01-22 18:10:50",0.9706
1220776,davidmacleod,"2018-01-22 18:15:56",0.9772
1204851,Emannuel,"2018-01-22 18:19:22",0.9762
1209809,"Maximilian Hahn","2018-01-22 18:27:38",0.4878
1248841,"Jan Langfellner","2018-01-22 18:32:44",0.9713
1225593,"Boris Zubarev","2018-01-22 18:34:30",0.8562
1204342,AnilPandey,"2018-01-22 18:39:22",0.9721
1250259,lysecret,"2018-01-22 18:48:05",0.9634
1218208,"Human Analog","2018-01-22 18:48:22",0.9717
1209795,"AM Drifter","2018-01-22 18:51:28",0.9748
1208608,anokas,"2018-01-22 18:58:14",0.9837
1208608,anokas,"2018-01-22 19:02:02",0.9860
1214053,Dimbl4,"2018-01-22 19:06:19",0.9655
1287436,"Andrew P.","2018-01-22 19:07:31",0.8625
1234681,Sunil,"2018-01-22 19:09:57",0.9358
1287436,"Andrew P.","2018-01-22 19:13:21",0.8631
1206524,qianqian,"2018-01-22 19:22:06",0.9856
1234681,Sunil,"2018-01-22 19:22:59",0.9484
1287562,tejeskave,"2018-01-22 19:24:53",0.5000
1236969,"Isaac Anthony","2018-01-22 19:30:51",0.9628
1206018,"Mr The Dave","2018-01-22 19:31:40",0.9788
1256396,"M.Cemil Güney","2018-01-22 19:41:01",0.9745
1225593,"Boris Zubarev","2018-01-22 19:41:10",0.9710
1219541,merkylove,"2018-01-22 19:49:30",0.9824
1204729,NoDL,"2018-01-22 19:50:10",0.9838
1287436,"Andrew P.","2018-01-22 19:53:54",0.9711
1206760,Jagan,"2018-01-22 20:00:42",0.9761
1241506,svbvl,"2018-01-22 20:03:04",0.8728
1259155,"Galera do Avião","2018-01-22 20:03:16",0.9843
1206018,"Mr The Dave","2018-01-22 20:05:50",0.9802
1207916,DharmendraChoudhary,"2018-01-22 20:11:42",0.9856
1206466,ArtCrew,"2018-01-22 20:12:43",0.5000
1237881,tartakower,"2018-01-22 20:16:35",0.9206
1281152,ajugo,"2018-01-22 20:18:42",0.9744
1215317,Anfanger,"2018-01-22 20:26:21",0.9734
1231956,"PLUS HAUT","2018-01-22 20:29:20",0.9816
1287666,LakshmiNarayana,"2018-01-22 20:33:26",0.8650
1265187,hzhaikatabat,"2018-01-22 20:42:14",0.9745
1270954,Datadistik,"2018-01-22 20:43:09",0.9769
1259102,shiyandu,"2018-01-22 20:43:31",0.9660
1280415,"Norbert P","2018-01-22 20:44:36",0.9765
1208806,NikitRajiv,"2018-01-22 20:48:05",0.5000
1209915,"Ahmed ElNaggar","2018-01-22 20:55:27",0.9829
1239241,"Weijie Gao","2018-01-22 21:02:20",0.8631
1209915,"Ahmed ElNaggar","2018-01-22 21:04:33",0.9829
1239241,"Weijie Gao","2018-01-22 21:05:38",0.9707
1265340,"Tobias Falke","2018-01-22 21:07:42",0.9642
1252173,Add_Violence,"2018-01-22 21:08:21",0.9827
1208714,"Luis Andre Dutra e Silva","2018-01-22 21:12:00",0.9836
1270954,Datadistik,"2018-01-22 21:13:57",0.9777
1208714,"Luis Andre Dutra e Silva","2018-01-22 21:16:35",0.9849
1209915,"Ahmed ElNaggar","2018-01-22 21:21:37",0.9841
1270215,GilVolpe,"2018-01-22 21:30:37",0.9547
1204888,gavrand,"2018-01-22 21:32:56",0.9833
1236859,Julien,"2018-01-22 21:35:17",0.9793
1265340,"Tobias Falke","2018-01-22 21:42:08",0.9642
1240164,"Robert Irvine","2018-01-22 21:45:09",0.9803
1257853,Anchen,"2018-01-22 22:01:45",0.9779
1204342,AnilPandey,"2018-01-22 22:06:31",0.9835
1204342,AnilPandey,"2018-01-22 22:13:27",0.9845
1216645,"Kirill Kravtsov","2018-01-22 22:14:13",0.9745
1236969,"Isaac Anthony","2018-01-22 22:15:53",0.9657
1261335,Miszcze,"2018-01-22 22:17:41",0.9055
1241048,"William Smith","2018-01-22 22:19:39",0.9811
1204139,"Bojan Tunguz","2018-01-22 22:23:37",0.9814
1261335,Miszcze,"2018-01-22 22:27:46",0.9485
1261335,Miszcze,"2018-01-22 22:37:31",0.9528
1287852,satacroteam,"2018-01-22 22:52:23",0.8514
1277684,sebap,"2018-01-22 22:53:23",0.9835
1210956,RSMATLAB,"2018-01-22 23:08:39",0.9810
1213808,"Shashank Reddy Pulagam","2018-01-22 23:21:02",0.5000
1215489,"Yair Beer","2018-01-22 23:30:15",0.9673
1204814,aj7210,"2018-01-22 23:32:09",0.9840
1250259,lysecret,"2018-01-22 23:53:30",0.9691
1270954,Datadistik,"2018-01-23 00:00:49",0.9784
1204888,gavrand,"2018-01-23 00:04:40",0.9833
1259102,shiyandu,"2018-01-23 00:12:32",0.9712
1242972,TerenceLiu,"2018-01-23 00:12:59",0.9851
1264240,Blackbird,"2018-01-23 00:19:14",0.6855
1265125,DonDMateo,"2018-01-23 00:25:45",0.9709
1259102,shiyandu,"2018-01-23 00:55:26",0.9716
1224440,luo0,"2018-01-23 01:15:17",0.9827
1238260,Zh_qy,"2018-01-23 01:17:54",0.9743
1250259,lysecret,"2018-01-23 01:20:10",0.9698
1207183,Imagouille,"2018-01-23 01:22:06",0.6773
1228808,Kermit,"2018-01-23 01:27:34",0.9861
1228633,"hyeodls lok","2018-01-23 01:28:53",0.9747
1206016,郫县onion,"2018-01-23 01:33:32",0.9806
1213927,"Yu,Hai (于海)","2018-01-23 01:35:00",0.9855
1213927,"Yu,Hai (于海)","2018-01-23 01:37:50",0.9856
1271646,Darklord_meets_AlphaX,"2018-01-23 01:38:06",0.5124
1213927,"Yu,Hai (于海)","2018-01-23 01:41:06",0.9856
1213927,"Yu,Hai (于海)","2018-01-23 01:49:28",0.9858
1223245,vuong.nm,"2018-01-23 01:52:20",0.9836
1264075,gakkiiiiiiiii,"2018-01-23 01:58:45",0.9852
1210277,getmax,"2018-01-23 02:01:36",0.9838
1266730,wochidadonggua,"2018-01-23 02:05:24",0.9852
1214144,呆头鹅,"2018-01-23 02:05:48",0.9824
1271646,Darklord_meets_AlphaX,"2018-01-23 02:10:01",0.5546
1209829,xucheng,"2018-01-23 02:15:22",0.5135
1235387,April,"2018-01-23 02:23:49",0.9803
1279916,gxx233,"2018-01-23 02:35:46",0.9772
1204814,aj7210,"2018-01-23 02:41:39",0.9844
1220961,chong,"2018-01-23 02:45:48",0.9822
1205757,Mk196,"2018-01-23 02:51:04",0.9852
1288327,Excuses,"2018-01-23 02:54:49",0.8631
1206183,"Yang Yu","2018-01-23 03:00:47",0.9851
1237995,Nevermore,"2018-01-23 03:01:29",0.9742
1203952,txt,"2018-01-23 03:01:32",0.8652
1276633,HavanAgrawal,"2018-01-23 03:03:37",0.5000
1238260,Zh_qy,"2018-01-23 03:08:33",0.9750
1225573,qexhft,"2018-01-23 03:11:40",0.8270
1287158,ja33man,"2018-01-23 03:12:43",0.9772
1205160,toxic_craker,"2018-01-23 03:16:43",0.9852
1271646,Darklord_meets_AlphaX,"2018-01-23 03:17:02",0.9382
1251592,"Daniel Weng","2018-01-23 03:21:37",0.9813
1203952,txt,"2018-01-23 03:23:00",0.9772
1286583,"He Xiao","2018-01-23 03:25:52",0.9772
1206183,"Yang Yu","2018-01-23 03:31:22",0.9851
1284782,Oreki412,"2018-01-23 03:35:40",0.9763
1220852,takuoko,"2018-01-23 03:38:29",0.9841
1237995,Nevermore,"2018-01-23 03:44:56",0.9746
1213868,knight,"2018-01-23 03:47:23",0.9734
1205638,"Eason Fu","2018-01-23 03:54:01",0.5000
1271646,Darklord_meets_AlphaX,"2018-01-23 03:54:52",0.9526
1260784,Codecrush,"2018-01-23 03:58:45",0.9299
1288615,Eru,"2018-01-23 04:00:37",0.8853
1217622,whoisGauss,"2018-01-23 04:18:03",0.9781
1288055,sg0000,"2018-01-23 04:23:21",0.9846
1225573,qexhft,"2018-01-23 04:23:48",0.9369
1285496,"Vijin K P","2018-01-23 04:32:17",0.9798
1205908,"Sean Osier","2018-01-23 04:39:35",0.5121
1272629,"Devil E","2018-01-23 04:39:40",0.8119
1282327,MAK,"2018-01-23 04:44:01",0.9764
1288598,"Jason Noriega","2018-01-23 04:44:44",0.5000
1288055,sg0000,"2018-01-23 04:45:14",0.9846
1272629,"Devil E","2018-01-23 04:46:00",0.8367
1271646,Darklord_meets_AlphaX,"2018-01-23 04:47:12",0.9606
1288615,Eru,"2018-01-23 04:51:30",0.9406
1235503,"Rohit Anil","2018-01-23 04:52:41",0.9783
1288615,Eru,"2018-01-23 04:52:46",0.9750
1272629,"Devil E","2018-01-23 04:53:46",0.8619
1205638,"Eason Fu","2018-01-23 04:58:54",0.9685
1278308,Swufer's,"2018-01-23 05:02:39",0.9740
1218848,pvdhn,"2018-01-23 05:04:10",0.9839
1221277,xyun,"2018-01-23 05:06:22",0.9837
1209714,sparkingarthur,"2018-01-23 05:10:56",0.9856
1272629,"Devil E","2018-01-23 05:11:03",0.8634
1220961,chong,"2018-01-23 05:22:18",0.9827
1234276,textstorm,"2018-01-23 05:23:00",0.9814
1259102,shiyandu,"2018-01-23 05:29:02",0.9729
1236857,Alexander,"2018-01-23 05:56:54",0.9865
1209167,Nirvanada,"2018-01-23 05:59:17",0.9862
1241506,svbvl,"2018-01-23 06:08:00",0.9157
1203857,Algis,"2018-01-23 06:08:49",0.9838
1214263,luofeng,"2018-01-23 06:18:01",0.9783
1207065,AhmedAlashrafy,"2018-01-23 06:19:22",0.9440
1212822,"Wolfgang Beer","2018-01-23 06:21:39",0.9573
1203979,Sterby,"2018-01-23 06:21:50",0.9820
1214263,luofeng,"2018-01-23 06:22:32",0.9824
1241506,svbvl,"2018-01-23 07:02:58",0.9254
1207065,AhmedAlashrafy,"2018-01-23 07:03:45",0.9471
1253866,Minhyeok_Lee_CDAL,"2018-01-23 07:11:29",0.9827
1226248,bhardwajanubhav,"2018-01-23 07:15:46",0.9786
1237881,tartakower,"2018-01-23 07:19:23",0.9605
1248131,bicepjai,"2018-01-23 07:19:36",0.9768
1234166,Meyk,"2018-01-23 07:22:57",0.9731
1220193,"Chin Ee Kin","2018-01-23 07:23:25",0.9731
1206466,ArtCrew,"2018-01-23 07:28:15",0.5088
1264213,"A boy with no name","2018-01-23 07:30:12",0.5000
1234166,Meyk,"2018-01-23 07:33:04",0.9772
1206155,Jay,"2018-01-23 07:40:11",0.5000
1205995,sumitkumar,"2018-01-23 07:41:28",0.9710
1220193,"Chin Ee Kin","2018-01-23 07:43:53",0.9738
1282984,frank_LEE,"2018-01-23 07:49:48",0.9772
1209099,Jackling_Gu,"2018-01-23 07:57:27",0.9850
1205754,Yam,"2018-01-23 07:58:58",0.9835
1249183,"Oskar Karnblad","2018-01-23 08:03:48",0.9699
1207077,"wait me after school","2018-01-23 08:04:11",0.5000
1296172,"NLP Lions","2018-01-23 08:06:02",0.9852
1296172,"NLP Lions","2018-01-23 08:09:46",0.9853
1268757,今晚打老虎,"2018-01-23 08:13:58",0.9797
1268757,今晚打老虎,"2018-01-23 08:15:28",0.9804
1279868,"cool cool de","2018-01-23 08:15:46",0.9701
1237995,Nevermore,"2018-01-23 08:15:55",0.9781
1282854,"Waleed Algadhi","2018-01-23 08:20:08",0.9760
1206466,ArtCrew,"2018-01-23 08:22:15",0.5185
1261100,"Radoslav Petkov","2018-01-23 08:23:04",0.9741
1273853,zizhazhu,"2018-01-23 08:27:01",0.5000
1207649,Rs.,"2018-01-23 08:32:51",0.9834
1276658,"Kelly Xia","2018-01-23 08:37:12",0.9668
1284834,DeveshMaheshwari,"2018-01-23 08:38:58",0.9606
1259041,Fauna,"2018-01-23 08:42:27",0.9788
1204165,"Arthur ","2018-01-23 08:43:15",0.9813
1208762,alexandre,"2018-01-23 08:45:33",0.9865
1263893,LorenzoDeMattei,"2018-01-23 08:47:12",0.5936
1209650,喝牛奶会变白,"2018-01-23 08:50:24",0.9818
1219541,merkylove,"2018-01-23 09:01:25",0.9840
1284834,DeveshMaheshwari,"2018-01-23 09:01:27",0.9649
1285496,"Vijin K P","2018-01-23 09:46:09",0.9821
1280212,am123456,"2018-01-23 09:47:16",0.9732
1203836,lusterck,"2018-01-23 10:07:11",0.9856
1278308,Swufer's,"2018-01-23 10:07:11",0.9745
1232288,NaveenReddy,"2018-01-23 10:07:44",0.8631
1237025,"Steve Crumley","2018-01-23 10:08:09",0.9766
1246776,"Oleg Ladizhensky","2018-01-23 10:10:07",0.9689
1213868,knight,"2018-01-23 10:10:51",0.9760
1203836,lusterck,"2018-01-23 10:17:40",0.9857
1207487,davidie,"2018-01-23 10:24:50",0.5000
1207487,davidie,"2018-01-23 10:26:44",0.9822
1267728,sanjujwb,"2018-01-23 10:32:46",0.9216
1204961,"Khang Pham","2018-01-23 10:34:15",0.9796
1263893,LorenzoDeMattei,"2018-01-23 10:36:38",0.9518
1225573,qexhft,"2018-01-23 10:37:35",0.9398
1263168,"Tereshkin Oleg","2018-01-23 10:40:37",0.9751
1278283,"Elena J","2018-01-23 10:42:32",0.7095
1246776,"Oleg Ladizhensky","2018-01-23 10:49:46",0.9717
1206018,"Mr The Dave","2018-01-23 11:01:51",0.9815
1206018,"Mr The Dave","2018-01-23 11:03:27",0.9821
1273845,"Vikas Bhandary","2018-01-23 11:04:39",0.9775
1239295,"Project 23","2018-01-23 11:07:40",0.9737
1288754,pritampatel,"2018-01-23 11:10:18",0.9772
1244276,stehem,"2018-01-23 11:10:55",0.9409
1209809,"Maximilian Hahn","2018-01-23 11:11:32",0.9435
1239295,"Project 23","2018-01-23 11:13:44",0.9772
1258806,MJ,"2018-01-23 11:16:09",0.9440
1207220,"Julien Knafou","2018-01-23 11:18:54",0.3746
1263794,"Vaishak Salin","2018-01-23 11:22:12",0.5207
1244276,stehem,"2018-01-23 11:28:46",0.9718
1227571,"Norman Secord","2018-01-23 11:28:57",0.9813
1206016,郫县onion,"2018-01-23 11:39:06",0.9809
1289853,cuDNNGru,"2018-01-23 11:42:28",0.9634
1267728,sanjujwb,"2018-01-23 11:43:24",0.9295
1289853,cuDNNGru,"2018-01-23 11:44:50",0.9654
1212339,"Nikit Patel","2018-01-23 11:45:15",0.6982
1207487,davidie,"2018-01-23 11:45:36",0.9837
1205760,"SG Wang","2018-01-23 11:50:20",0.9767
1219976,ras,"2018-01-23 11:57:14",0.9829
1232139,LetsHaveFun,"2018-01-23 12:02:26",0.8990
1234276,textstorm,"2018-01-23 12:15:30",0.9827
1263794,"Vaishak Salin","2018-01-23 12:15:50",0.5336
1222663,sochi,"2018-01-23 12:38:01",0.9764
1230589,MohitJain,"2018-01-23 12:44:28",0.9664
1234276,textstorm,"2018-01-23 12:49:02",0.9834
1290029,Inplus_SCLY,"2018-01-23 12:57:27",0.9807
1289190,"sandeep vellanki","2018-01-23 12:58:30",0.5000
1209809,"Maximilian Hahn","2018-01-23 13:01:37",0.9535
1205563,"Paul Fornia","2018-01-23 13:03:28",0.9823
1205666,DeepAI,"2018-01-23 13:08:39",0.9857
1284284,"Thirupathi Thangavel","2018-01-23 13:10:51",0.7130
1290107,formigone,"2018-01-23 13:21:41",0.5000
1289514,Ganesh,"2018-01-23 13:24:35",0.9587
1206600,"Go Kenshoo","2018-01-23 13:38:13",0.9823
1261450,"Alena M","2018-01-23 13:52:33",0.5000
1225573,qexhft,"2018-01-23 14:02:37",0.9636
1236467,Igor.Mishchenko,"2018-01-23 14:02:47",0.9735
1247446,"Mark Sliva","2018-01-23 14:09:35",0.5205
1227518,cyfei,"2018-01-23 14:11:31",0.9846
1222382,ConstaS,"2018-01-23 14:11:46",0.8030
1210593,"oops 2","2018-01-23 14:14:15",0.9770
1218410,mrjim,"2018-01-23 14:15:43",0.9784
1232449,"Sergiy Kazanin","2018-01-23 14:16:11",0.9725
1208337,"Prashant Kikani","2018-01-23 14:16:54",0.9765
1248841,"Jan Langfellner","2018-01-23 14:17:02",0.9720
1206272,MLnick,"2018-01-23 14:22:10",0.9787
1227518,cyfei,"2018-01-23 14:35:15",0.9851
1290322,bosendorferkid,"2018-01-23 14:36:33",0.8900
1208695,Wengyp,"2018-01-23 14:41:33",0.9866
1287395,"Vasiliy Ryabtsev","2018-01-23 14:42:22",0.9404
1263893,LorenzoDeMattei,"2018-01-23 14:46:36",0.9629
1287361,CSEMDS1611030,"2018-01-23 14:48:07",0.9830
1287361,CSEMDS1611030,"2018-01-23 14:50:00",0.9832
1290003,Артём,"2018-01-23 14:50:33",0.9737
1228238,"GL Team","2018-01-23 15:05:37",0.9865
1205847,"Daniel Sobrado","2018-01-23 15:08:34",0.9786
1208649,"Team Shasta","2018-01-23 15:09:00",0.9766
1207079,AndreasFalkoven,"2018-01-23 15:09:02",0.9827
1266390,rogerlrh,"2018-01-23 15:10:32",0.9536
1204785,Durron,"2018-01-23 15:15:34",0.5386
1275579,"Mark Switajski","2018-01-23 15:17:15",0.9811
1286045,pellungrobe,"2018-01-23 15:17:37",0.9720
1209809,"Maximilian Hahn","2018-01-23 15:19:30",0.9575
1271357,JayantaMandi,"2018-01-23 15:26:43",0.8066
1218208,"Human Analog","2018-01-23 15:27:52",0.9744
1208198,Wantowin,"2018-01-23 15:28:44",0.9836
1283701,baroque,"2018-01-23 15:53:54",0.5000
1248841,"Jan Langfellner","2018-01-23 15:55:40",0.9726
1240098,bigheart,"2018-01-23 15:56:03",0.9665
1209809,"Maximilian Hahn","2018-01-23 15:56:57",0.9578
1206448,"Dmitry Polikarpov ","2018-01-23 16:01:46",0.9737
1218410,mrjim,"2018-01-23 16:01:52",0.9814
1261335,Miszcze,"2018-01-23 16:04:27",0.9701
1227411,"Ceshine Lee","2018-01-23 16:12:49",0.9826
1232362,HarshitMehta,"2018-01-23 16:13:06",0.6297
1207520,madara,"2018-01-23 16:14:42",0.5000
1207079,AndreasFalkoven,"2018-01-23 16:19:45",0.9827
1204405,Ren,"2018-01-23 16:26:51",0.9739
1290189,Čeduljko,"2018-01-23 16:27:48",0.9130
1204013,"Yunfeng Zhu","2018-01-23 16:27:50",0.8978
